x,y,mean,0.05,0.5,0.95
-2.253177,-4.999084,-5.391890333455246,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.2434018,-6.1552954,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.2336266,-5.905058,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.2238514,-4.7646465,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.2140763,-3.9391828,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.204301,-6.9158225,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.194526,-4.3274746,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.1847508,-6.1987877,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.1749756,-4.863874,-5.432225759267625,-7.405977307995112,-5.093139591225966,-3.4354923434476823
-2.1652005,-7.284013,-5.432225759267625,-7.475933462818415,-5.093139591225966,-3.4354923434476823
-2.1554253,-6.598024,-5.432225759267625,-6.68302515349415,-5.093139591225966,-3.4354923434476823
-2.1456501,-6.1655617,-5.432225759267625,-6.046404943905927,-5.093139591225966,-3.4354923434476823
-2.135875,-4.519761,-4.6816959877246775,-5.776883802853681,-5.093139591225966,-3.4354923434476823
-2.1260998,-4.613753,-4.6816959877246775,-5.776883802853681,-5.093139591225966,-3.4354923434476823
-2.1163244,-4.974528,-4.6816959877246775,-5.776883802853681,-5.093139591225966,-3.4354923434476823
-2.1065493,-3.9744306,-4.142271695084772,-5.776883802853681,-4.776081314095839,-3.4354923434476823
-2.096774,-4.144379,-4.142271695084772,-5.776883802853681,-4.776081314095839,-3.4354923434476823
-2.086999,-2.5819788,-4.142271695084772,-5.776883802853681,-3.5513072123990437,-2.6105505980234116
-2.0772238,-4.200324,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.0674486,-5.1997657,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.0576735,-3.4148655,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.0478983,-2.545114,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.0381231,-3.9335032,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.028348,-4.4633927,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.0185728,-4.7951994,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-2.0087976,-4.352994,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-1.9990225,-3.1248894,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-1.9892473,-5.381896,-4.142271695084772,-5.776883802853681,-3.7694600624111856,-2.5976114134257218
-1.9794722,-5.8613753,-4.142271695084772,-5.724695706256233,-3.7694600624111856,-2.5976114134257218
-1.969697,-2.4751337,-4.1131465400049665,-5.041413642273552,-3.7694600624111856,-2.5976114134257218
-1.9599218,-4.911694,-4.1131465400049665,-5.041413642273552,-3.7694600624111856,-2.5976114134257218
-1.9501467,-4.940717,-4.1131465400049665,-5.041413642273552,-3.7694600624111856,-2.5976114134257218
-1.9403715,-2.0307431,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.027798882669725
-1.9305962,-4.412967,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.9208211,-3.6535685,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.9110459,-3.087963,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.9012707,-2.5236936,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8914956,-3.0516725,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8817204,-3.6949532,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8719453,-4.31347,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8621701,-3.59847,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8523949,-3.4491515,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8426198,-3.8511071,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8328446,-4.221936,-3.4853525693858107,-5.041413642273552,-3.435537676241752,-2.0620738402107515
-1.8230695,-1.3984692,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4353873446682257
-1.8132943,-3.4984853,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.803519,-2.1884828,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.7937438,-2.8086193,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.7839687,-2.5426457,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.7741935,-2.8515527,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.7644184,-3.5795484,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.7546432,-3.1617775,-2.7539531921431624,-5.041413642273552,-2.888896330769683,-1.4410752415993857
-1.744868,-2.619898,-2.6444731355573325,-5.041413642273552,-2.6742735353848857,-1.4410752415993857
-1.7350929,-1.756961,-2.6444731355573325,-5.041413642273552,-2.0206231375510217,-1.4410752415993857
-1.7253177,-3.326485,-2.6444731355573325,-5.041413642273552,-2.0206231375510217,-1.4410752415993857
-1.7155426,-1.2427704,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-1.2829031982253967
-1.7057674,-1.3645059,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-1.2829031982253967
-1.6959922,-1.8623247,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-1.2829031982253967
-1.6862171,-2.3313782,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-1.2829031982253967
-1.6764418,-3.1408384,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-1.2829031982253967
-1.6666666,-0.96340823,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-0.9306752171749829
-1.6568915,-1.0332878,-2.158812214338795,-5.041413642273552,-1.5042313595587735,-0.9265266748549339
-1.6471163,-5.3292184,-2.158812214338795,-5.317524020730319,-1.5042313595587735,-0.9265266748549339
-1.6373411,-1.4300959,-1.8586547433694767,-3.6347067180073847,-1.5042313595587735,-0.9265266748549339
-1.627566,-1.4946352,-1.8586547433694767,-3.6347067180073847,-1.5042313595587735,-0.9265266748549339
-1.6177908,-1.313112,-1.8586547433694767,-3.6347067180073847,-1.5042313595587735,-0.9265266748549339
-1.6080157,-0.33599222,-1.8586547433694767,-3.6347067180073847,-0.8908893485838899,-0.3271061030397408
-1.5982405,-3.632605,-1.8586547433694767,-3.616379253234358,-1.4093318285042766,-0.32309633173163327
-1.5884653,-2.0152998,-1.8586547433694767,-2.627556153676004,-1.4093318285042766,-0.32309633173163327
-1.5786902,-2.2223804,-1.8586547433694767,-2.627556153676004,-1.4093318285042766,-0.32309633173163327
-1.568915,-2.6138968,-1.8586547433694767,-2.627556153676004,-1.4093318285042766,-0.32309633173163327
-1.5591397,-1.7185996,-1.7008582202084066,-2.627556153676004,-1.4093318285042766,-0.32309633173163327
-1.5493646,-1.0196594,-1.5613577393371154,-2.627556153676004,-1.1829298606000702,-0.32309633173163327
-1.5395894,-2.2929797,-1.5613577393371154,-2.627556153676004,-1.1829298606000702,-0.32309633173163327
-1.5298142,-0.65965074,-0.8886326924042457,-2.627556153676004,-0.7087344549648333,-0.32309633173163327
-1.5200391,-0.12707698,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,-0.10383877052523903
-1.5102639,0.7609204,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.686886422502675
-1.5004888,-0.3201142,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.4907136,-1.2744448,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.4809384,-1.5399804,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.4711633,-0.29735672,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.4613881,-0.7899773,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.451613,-2.0395153,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.4418378,-0.009662926,-0.8886326924042457,-2.627556153676004,-0.5269889301488302,0.6437515002125991
-1.4320625,-2.7379055,-0.8886326924042457,-2.659925234281679,-0.5269889301488302,0.6437515002125991
-1.4222873,-0.765194,-0.8886326924042457,-1.8391083044883219,-0.5269889301488302,0.6437515002125991
-1.4125122,-0.3094353,-0.8886326924042457,-1.8391083044883219,-0.5269889301488302,0.6437515002125991
-1.402737,-1.9779974,-0.8886326924042457,-1.8391083044883219,-0.5269889301488302,0.6437515002125991
-1.3929619,-1.3530099,-0.8886326924042457,-1.8391083044883219,-0.5269889301488302,0.6437515002125991
-1.3831867,0.642797,-0.5257886861330627,-1.8391083044883219,-0.35799736474724103,0.6437515002125991
-1.3734115,-1.7471673,-0.5257886861330627,-1.8391083044883219,-0.35799736474724103,0.6437515002125991
-1.3636364,0.17537063,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,0.6437515002125991
-1.3538612,-0.4220895,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,0.6437515002125991
-1.344086,0.14594057,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,0.6437515002125991
-1.3343109,-0.17383157,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,0.6437515002125991
-1.3245357,1.7073978,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,1.6513127618980181
-1.3147606,-0.34685242,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,1.5999018691641318
-1.3049853,-1.0575129,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,1.5999018691641318
-1.2952101,-0.51198196,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,1.5999018691641318
-1.285435,0.46245146,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,1.5999018691641318
-1.2756598,-0.14999202,-0.23159584286694837,-1.8391083044883219,-0.35799736474724103,1.5999018691641318
-1.2658846,-1.9981221,-0.23159584286694837,-1.9222565803060885,-0.35799736474724103,1.5999018691641318
-1.2561095,0.68492234,-0.23159584286694837,-0.8600806780899961,-0.35799736474724103,1.5999018691641318
-1.2463343,-0.8216753,-0.23159584286694837,-0.8600806780899961,-0.35799736474724103,1.5999018691641318
-1.2365592,-0.8362925,-0.23159584286694837,-0.8600806780899961,-0.35799736474724103,1.5999018691641318
-1.226784,-0.18864346,-0.23159584286694837,-0.8600806780899961,0.02124237622050941,1.5999018691641318
-1.2170088,0.21634418,0.06641534819016463,-0.8600806780899961,0.02124237622050941,1.5999018691641318
-1.2072337,0.7691185,0.06641534819016463,-0.8600806780899961,0.02124237622050941,1.5999018691641318
-1.1974585,-0.35111594,0.06641534819016463,-0.8600806780899961,0.02124237622050941,1.5999018691641318
-1.1876833,0.044282913,0.06641534819016463,-0.8600806780899961,0.02124237622050941,1.5999018691641318
-1.1779081,-0.59740853,0.06641534819016463,-0.8600806780899961,0.02124237622050941,1.5999018691641318
-1.1681329,0.586207,0.5608074050095767,-0.8600806780899961,0.9795279783194808,1.5999018691641318
-1.1583577,0.501359,0.5608074050095767,-0.8600806780899961,0.9795279783194808,1.5999018691641318
-1.1485826,2.3032808,1.2155100809676467,-0.8600806780899961,1.0333170611206632,2.311178090145161
-1.1388074,1.5476207,1.2155100809676467,-0.8600806780899961,1.0333170611206632,2.279930815061409
-1.1290323,1.027918,1.2155100809676467,-0.8600806780899961,1.0333170611206632,2.279930815061409
-1.1192571,0.28020102,1.2155100809676467,-0.8600806780899961,1.0333170611206632,2.279930815061409
-1.1094819,0.88330746,1.2155100809676467,-0.8600806780899961,1.0333170611206632,2.279930815061409
-1.0997068,2.5320811,1.2904353972607976,-0.8600806780899961,1.0950669688541452,2.5511946912015264
-1.0899316,0.31737685,1.2904353972607976,-0.8600806780899961,1.0950669688541452,2.5511946912015264
-1.0801564,1.737872,1.7432762100415666,-0.8600806780899961,1.6590667581192418,2.5511946912015264
-1.0703813,3.166028,1.7432762100415666,-0.8600806780899961,1.6590667581192418,3.1545759715045283
-1.0606061,1.2352604,1.7432762100415666,-0.8600806780899961,1.6590667581192418,3.1192557678325166
-1.0508308,2.5614543,1.7432762100415666,-0.8600806780899961,1.9088703076953186,3.1192557678325166
-1.0410557,1.6119529,1.7432762100415666,-0.8600806780899961,1.9088703076953186,3.1192557678325166
-1.0312805,2.5802464,1.7432762100415666,-0.8600806780899961,1.9088703076953186,3.1192557678325166
-1.0215054,1.760282,1.7432762100415666,-0.8600806780899961,1.9088703076953186,3.1192557678325166
-1.0117302,-1.2578077,1.187930166032186,-0.8600806780899961,1.9088703076953186,3.1192557678325166
-1.001955,2.330542,1.8833732466933766,1.0601740377881026,1.9088703076953186,3.1192557678325166
-0.9921799,1.3810065,1.8833732466933766,1.0601740377881026,1.9088703076953186,3.1192557678325166
-0.9824047,2.8611107,2.273184735268623,1.0601740377881026,2.3539881299656398,3.1192557678325166
-0.97262955,1.8774269,2.273184735268623,1.0601740377881026,2.3539881299656398,3.1192557678325166
-0.9628543,2.3740315,2.273184735268623,1.0601740377881026,2.3739691185117784,3.1192557678325166
-0.95307916,2.5455556,2.273184735268623,1.0601740377881026,2.3739691185117784,3.1192557678325166
-0.943304,2.3545108,2.273184735268623,1.0601740377881026,2.3373863986274728,3.1192557678325166
-0.93352884,1.9240688,2.273184735268623,1.0601740377881026,2.3373863986274728,3.1192557678325166
-0.9237537,1.8070933,2.273184735268623,1.0601740377881026,2.3373863986274728,3.1192557678325166
-0.9139785,2.5873919,2.378279687364799,1.0601740377881026,2.4162268304719356,3.1192557678325166
-0.90420336,2.5045166,2.378279687364799,1.0601740377881026,2.4162268304719356,3.1192557678325166
-0.89442813,1.9720051,2.378279687364799,1.0601740377881026,2.4162268304719356,3.1192557678325166
-0.884653,2.696333,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.1192557678325166
-0.8748778,3.2203486,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.310169104602835
-0.86510265,2.9916203,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.310169104602835
-0.8553275,1.5726473,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.310169104602835
-0.8455523,1.7544873,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.310169104602835
-0.8357771,2.7942276,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.310169104602835
-0.82600194,3.502153,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.4975490534490943
-0.8162268,2.1835,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.4975490534490943
-0.8064516,3.2596858,2.4211001460573263,1.0601740377881026,2.4162268304719356,3.4975490534490943
-0.79667646,0.9907899,2.1052341660528398,1.0291137728931985,2.4162268304719356,3.4975490534490943
-0.7869013,1.0142152,2.109684980776808,1.0291137728931985,2.4162268304719356,3.4975490534490943
-0.7771261,3.370308,3.3659193190308283,1.179091098844358,3.5701134141650654,3.4975490534490943
-0.7673509,4.589426,3.5426521414609073,1.179091098844358,3.5701134141650654,4.681227364225663
-0.75757575,3.3313727,3.5426521414609073,1.179091098844358,3.5701134141650654,4.681227364225663
-0.7478006,4.2868695,3.5426521414609073,1.179091098844358,3.5701134141650654,4.681227364225663
-0.7380254,3.8663597,3.5426521414609073,1.179091098844358,3.5701134141650654,4.681227364225663
-0.72825027,3.5125904,3.5426521414609073,1.179091098844358,3.5701134141650654,4.681227364225663
-0.7184751,4.120512,3.5426521414609073,1.179091098844358,3.5701134141650654,4.681227364225663
-0.7086999,1.1368768,3.5426521414609073,1.173183471353941,3.5701134141650654,4.681227364225663
-0.6989247,4.139991,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.68914956,3.9720652,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.6793744,4.2371387,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.66959924,3.431932,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.6598241,4.2268133,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.65004885,3.793204,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.6402737,4.103509,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.6304985,3.1648111,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.62072337,2.722227,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.6109482,4.4790897,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.60117304,2.28622,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.5913979,3.9901316,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.58162266,2.4335692,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.5718475,3.3341074,3.5426521414609073,2.1308412883436985,3.5701134141650654,4.681227364225663
-0.56207234,5.054805,3.881292031014791,2.1308412883436985,3.6674151018872965,5.187786539240158
-0.5522972,4.496113,3.881292031014791,2.1308412883436985,3.6674151018872965,5.187786539240158
-0.542522,3.0145822,3.4161330565035075,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.53274685,3.3859937,3.4161330565035075,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.52297163,2.5576572,3.4161330565035075,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.51319647,3.53779,3.4161330565035075,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.5034213,2.7731113,3.4161330565035075,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.49364614,3.3335106,3.4161330565035075,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.48387098,2.6407697,3.3701659425317976,2.1308412883436985,3.4926179965358726,5.187786539240158
-0.4740958,4.2372484,3.9889930451823834,2.1308412883436985,3.778903415897802,5.187786539240158
-0.46432063,4.9710927,3.9889930451823834,2.1308412883436985,3.778903415897802,5.187786539240158
-0.45454547,3.5551858,3.9889930451823834,2.1308412883436985,3.778903415897802,5.187786539240158
-0.44477028,3.4373007,3.9889930451823834,2.1308412883436985,3.778903415897802,5.187786539240158
-0.4349951,3.7142205,3.9889930451823834,2.1308412883436985,3.860878227432751,5.187786539240158
-0.42521995,4.535439,4.184928213422904,2.1308412883436985,3.929388226396398,5.187786539240158
-0.41544476,3.8160148,4.184928213422904,2.1308412883436985,3.929388226396398,5.187786539240158
-0.4056696,4.7519803,4.2836658033765005,2.1308412883436985,4.239657769736775,5.187786539240158
-0.39589444,4.693158,4.2836658033765005,2.1308412883436985,4.239657769736775,5.187786539240158
-0.38611925,5.7302747,4.2836658033765005,2.1308412883436985,4.239657769736775,5.979878428621567
-0.37634408,3.683038,4.2836658033765005,2.1308412883436985,4.239657769736775,5.979878428621567
-0.36656892,3.3976498,4.2836658033765005,2.1308412883436985,4.239657769736775,5.979878428621567
-0.35679376,4.389942,4.2836658033765005,2.1308412883436985,4.239657769736775,5.979878428621567
-0.34701857,4.5104628,4.2836658033765005,2.1308412883436985,4.239657769736775,5.979878428621567
-0.3372434,3.3678002,4.2836658033765005,2.1308412883436985,4.239657769736775,5.979878428621567
-0.32746825,6.2880836,4.438691709748255,2.1308412883436985,4.239657769736775,6.157345842223442
-0.31769305,3.1011004,4.438691709748255,2.1308412883436985,4.239657769736775,6.157345842223442
-0.3079179,4.7390795,4.438691709748255,2.1308412883436985,4.305939129591841,6.157345842223442
-0.29814273,5.6114793,4.438691709748255,2.1308412883436985,4.305939129591841,6.157345842223442
-0.28836754,5.0035686,4.438691709748255,2.1308412883436985,4.305939129591841,6.157345842223442
-0.27859238,4.218568,4.424242578872801,2.1308412883436985,4.305939129591841,6.157345842223442
-0.26881722,2.5850177,3.7609556524730503,2.1308412883436985,4.305939129591841,6.157345842223442
-0.25904202,4.5254326,4.062114283499796,2.1308412883436985,4.305939129591841,6.157345842223442
-0.24926686,3.0564263,4.062114283499796,2.1308412883436985,4.305939129591841,6.157345842223442
-0.2394917,4.0630717,4.062114283499796,2.1308412883436985,4.305939129591841,6.157345842223442
-0.22971652,3.140286,4.062114283499796,2.1308412883436985,4.305939129591841,6.157345842223442
-0.21994135,4.909124,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.21016619,5.3754663,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.20039101,4.246822,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.19061583,5.066416,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.18084067,3.743369,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.1710655,5.307489,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.16129033,4.684269,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.15151516,3.6563408,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.14173998,5.030939,4.582302236674816,2.1308412883436985,4.595986908574457,6.157345842223442
-0.13196482,3.5603566,4.408841804233757,2.1308412883436985,4.595986908574457,6.157345842223442
-0.12218964,5.927135,5.082127867093137,2.1308412883436985,4.810133270259964,6.157345842223442
-0.11241447,4.955657,5.082127867093137,2.1308412883436985,4.810133270259964,6.157345842223442
-0.1026393,5.651415,5.082127867093137,2.1308412883436985,4.810133270259964,6.157345842223442
-0.092864126,5.3091984,5.082127867093137,2.1308412883436985,4.810133270259964,6.157345842223442
-0.08308896,6.141815,5.14675538336282,2.1308412883436985,4.810133270259964,6.157345842223442
-0.07331379,6.072438,5.14675538336282,2.1308412883436985,4.810133270259964,6.157345842223442
-0.06353862,4.5923457,4.899686837616957,2.1308412883436985,4.810133270259964,6.157345842223442
-0.053763445,4.8069196,4.899686837616957,2.1308412883436985,4.810133270259964,6.157345842223442
-0.043988273,4.4655957,4.899686837616957,2.1308412883436985,4.810133270259964,6.157345842223442
-0.034213103,3.303159,4.899686837616957,2.1308412883436985,4.810133270259964,6.157345842223442
-0.024437932,7.942587,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
-0.014662761,5.8712764,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
-0.00488759,4.5109863,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.00488759,5.513974,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.014662761,3.2367778,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.024437932,5.281511,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.034213103,5.3397765,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.043988273,5.53759,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.053763445,4.786752,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.06353862,2.0940344,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.07331379,5.480653,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.08308896,5.808123,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.092864126,5.9084334,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.1026393,4.010087,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.11241447,3.7292309,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.12218964,5.969386,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.13196482,6.06757,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.14173998,4.6211476,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.15151516,6.090312,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.16129033,3.5899634,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.1710655,4.6851854,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.18084067,5.4983954,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.19061583,6.1382055,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.20039101,4.2330112,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.21016619,5.1943574,4.965826275615498,2.1308412883436985,4.810133270259964,6.157345842223442
0.21994135,6.509841,4.965826275615498,2.1308412883436985,4.810133270259964,6.187228139870984
0.22971652,5.2880435,4.965826275615498,2.1308412883436985,4.810133270259964,6.187228139870984
0.2394917,5.0531545,4.965826275615498,2.1308412883436985,4.810133270259964,6.187228139870984
0.24926686,5.8703017,4.965826275615498,2.1308412883436985,4.810133270259964,6.187228139870984
0.25904202,3.2503905,4.965826275615498,2.1308412883436985,4.810133270259964,6.187228139870984
0.26881722,2.5720367,4.965826275615498,2.1308412883436985,4.810133270259964,6.187228139870984
0.27859238,7.8799486,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.28836754,6.6204257,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.29814273,5.0120416,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.3079179,4.8031983,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.31769305,3.7940192,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.32746825,4.92665,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.3372434,5.189166,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.34701857,5.047922,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.35679376,5.2536325,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.36656892,5.20992,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.37634408,4.640076,4.994231870032747,2.1308412883436985,4.823734430309403,6.187228139870984
0.38611925,6.3892903,5.074834423028683,2.1308412883436985,4.823734430309403,6.187228139870984
0.39589444,5.937062,5.074834423028683,2.1308412883436985,4.823734430309403,6.187228139870984
0.4056696,5.3704944,5.074834423028683,2.1308412883436985,4.823734430309403,6.187228139870984
0.41544476,4.3607945,4.875294317824979,2.1308412883436985,4.493090167710223,6.187228139870984
0.42521995,3.8051906,4.875294317824979,2.1308412883436985,4.493090167710223,6.187228139870984
0.4349951,4.0243306,4.875294317824979,2.1308412883436985,4.493090167710223,6.187228139870984
0.44477028,5.931836,4.965475265167785,2.1308412883436985,4.599453121465439,6.187228139870984
0.45454547,5.6667795,4.965475265167785,2.1308412883436985,4.599453121465439,6.187228139870984
0.46432063,4.545708,4.965475265167785,2.1308412883436985,4.599453121465439,6.187228139870984
0.4740958,7.0512705,5.172294139935461,2.1308412883436985,4.599453121465439,6.187228139870984
0.48387098,5.2435637,5.172294139935461,2.1308412883436985,4.599453121465439,6.187228139870984
0.49364614,3.898035,4.857867480727679,2.1308412883436985,4.599453121465439,6.187228139870984
0.5034213,5.94519,4.857867480727679,2.1308412883436985,4.599453121465439,6.187228139870984
0.51319647,4.9099264,4.857867480727679,2.1308412883436985,4.599453121465439,6.187228139870984
0.52297163,4.2864156,4.542587430342269,2.1308412883436985,4.599453121465439,6.187228139870984
0.53274685,4.7884645,4.542587430342269,2.1308412883436985,4.599453121465439,6.187228139870984
0.542522,3.017355,4.542587430342269,2.1308412883436985,4.599453121465439,6.187228139870984
0.5522972,6.53852,4.897469979183672,2.1308412883436985,4.599453121465439,6.187228139870984
